"","EstID","Company.x","State","Zip","Company.y","Size2","Beef_Slaughter","Pork_Slaughter","Chicken_Slaughter","Catfish_Products","Egg_Products","StateName"
"3444",12811,"Stonie's Sausage Shop","MO","63775","Stonie's Sausage Shop","Small",FALSE,NA,NA,NA,NA,"Missouri"
"3445",12816,"Elkton Locker and Grocery, Inc.","SD","57026","Elkton Locker and Grocery, Inc.","Small",TRUE,TRUE,NA,NA,NA,"South Dakota"
"3446",12827,"Lineage Logistics PFS, LLC","FL","32209","Lineage Logistics PFS, LLC","Small",FALSE,NA,NA,NA,NA,"Florida"
"3447",12828,"Fuji Food Products, Inc.","CA","90670","Fuji Food Products, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"3448",12831,"Bourgeois Smokehouse","LA","70301","Bourgeois Smokehouse","Small",FALSE,NA,NA,NA,NA,"Louisiana"
"3449",12833,"European Meat Emporium","CT","06825","European Meat Emporium","Small",FALSE,NA,NA,NA,NA,"Connecticut"
"3450",12837,"Keeter's Meat Company, LLC","TX","79088","Keeter's Meat Company, LLC","Small",TRUE,TRUE,NA,NA,NA,"Texas"
"3451",12838,"Union Foods LLC","NC","27804","Union Foods LLC","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"3452",12840,"Alex's Meat & Provisions Inc.","NY","11220","Alex's Meat & Provisions Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"3453",12841,"Marengo Warehouse & Distribution Center","IN","47140","Marengo Warehouse & Distribution Center","Small",FALSE,NA,NA,NA,NA,"Indiana"
"3454",12842,"Hastings Foods LLC","NE","68803","Hastings Foods LLC","Small",FALSE,NA,NA,NA,NA,"Nebraska"
"3455",12845,"Penne Lane Pasta & Gourmet Foods, Inc.","NY","11746","Penne Lane Pasta & Gourmet Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"3456",12849,"Salumeria Biellese LLC","NJ","07601","Salumeria Biellese LLC","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"3457",12855,"Chorizo Selecto","MI","49423","Chorizo Selecto","Small",FALSE,NA,NA,NA,NA,"Michigan"
"3458",12861,"Harbor Place Corp.","CA","90680","Harbor Place Corp.","Small",FALSE,NA,NA,NA,NA,"California"
"3459",12862,"Mr. Empanada Inc.","FL","33614","Mr. Empanada Inc.","Small",FALSE,NA,NA,NA,NA,"Florida"
"3460",12870,"Innovative Foods, LLC","CO","80620","Innovative Foods, LLC","Small",TRUE,TRUE,NA,NA,NA,"Colorado"
"3461",12877,"Don Novo & Son","FL","33147","Don Novo & Son","Small",FALSE,NA,NA,NA,NA,"Florida"
"3462",12878,"Traverse Bay Pizza Company","MI","48838","Traverse Bay Pizza Company","Small",FALSE,NA,NA,NA,NA,"Michigan"
"3463",12882,"Felbro Food Products, Inc.","CA","90220","Felbro Food Products, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"3464",12886,"Tennery Propane, Inc. D/B/A Hardtimes Real Beef Jerky","OK","73036","Tennery Propane, Inc. D/B/A Hardtimes Real Beef Jerky","Small",FALSE,NA,NA,NA,NA,"Oklahoma"
"3465",12891,"NuVue Foods","MI","48211","NuVue Foods","Small",FALSE,NA,NA,NA,NA,"Michigan"
"3466",12897,"Ellengee Market Co","IL","60630","Ellengee Market Co","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3467",12899,"Aztec Imperio","NY","10459","Aztec Imperio","Small",FALSE,NA,NA,NA,NA,"New York"
"3468",12900,"Oberto Snacks Inc.","WA","98032","Oberto Snacks Inc.","Small",FALSE,NA,NA,NA,NA,"Washington"
"3469",12901,"Dave's Seafood Meat & Poultry","MD","21223","Dave's Seafood Meat & Poultry","Small",FALSE,NA,NA,TRUE,NA,"Maryland"
"3470",12903,"Shaker Valley Foods, Inc","OH","44102","Shaker Valley Foods, Inc","Small",FALSE,NA,NA,NA,NA,"Ohio"
"3471",12906,"Spokane Produce, Inc.","WA","99224","Spokane Produce, Inc.","Small",FALSE,NA,NA,NA,NA,"Washington"
"3472",12909,"White Oak Pastures","GA","39824","White Oak Pastures","Small",TRUE,TRUE,NA,NA,NA,"Georgia"
"3473",12910,"Tran Meat Corporation","TX","77041","Tran Meat Corporation","Small",TRUE,TRUE,NA,NA,NA,"Texas"
"3474",12913,"Great Kitchens Food Company, INC","IL","60446","Great Kitchens Food Company, INC","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3475",12914,"Bonneville Meats","UT","84067","Bonneville Meats","Small",FALSE,NA,NA,NA,NA,"Utah"
"3476",12918,"Cargill Fresno Grind","CA","93706","Cargill Fresno Grind","Small",FALSE,NA,NA,NA,NA,"California"
"3477",12927,"D & M Meats, LLC","VA","22842","D & M Meats, LLC","Small",FALSE,NA,NA,NA,NA,"Virginia"
"3478",12928,"Murazzi Provision Co Inc","PA","18704","Murazzi Provision Co Inc","Small",FALSE,NA,NA,NA,NA,"Pennsylvania"
"3479",12934,"VICS Acquisition, LLC","TX","78550","VICS Acquisition, LLC","Small",FALSE,NA,NA,NA,NA,"Texas"
"3480",12935,"Country Fresh Meats, Inc.","WI","54476","Country Fresh Meats, Inc.","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3481",12939,"Taylor Farms TX, Inc.","TX","75211","Taylor Farms TX, Inc.","Large",FALSE,NA,NA,NA,NA,"Texas"
"3482",12941,"Latitude 36 Foods, LLC","CA","92881","Latitude 36 Foods, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"3483",12948,"Taylor Farms","TN","37167","Taylor Farms","Small",FALSE,NA,NA,NA,NA,"Tennessee"
"3484",12954,"Five Star Gourmet Foods, Inc.","CA","91761","Five Star Gourmet Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"3485",12959,"Constance Food Group","NY","11716","Constance Food Group","Small",FALSE,NA,NA,NA,NA,"New York"
"3486",12963,"Kiowa Locker System","KS","67070","Kiowa Locker System","Small",FALSE,NA,NA,NA,NA,"Kansas"
"3487",12965,"Patterson TMP Operating, LLC","TX","76140","Patterson TMP Operating, LLC","Small",FALSE,NA,NA,NA,NA,"Texas"
"3488",12971,"Signature Sauces","OH","44131","Signature Sauces","Small",FALSE,NA,NA,NA,NA,"Ohio"
"3489",12972,"PurFoods, LLC","OH","44451","PurFoods, LLC","Small",FALSE,NA,NA,NA,NA,"Ohio"
"3490",12973,"Chicago Meat Authority","IL","60609","Chicago Meat Authority","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3491",12974,"Northwoods Locker LLC","WI","54004","Northwoods Locker LLC","Small",TRUE,TRUE,NA,NA,NA,"Wisconsin"
"3492",12975,"Pacific Coast Container","WA","98134","Pacific Coast Container","Small",FALSE,NA,NA,NA,NA,"Washington"
"3493",12979,"Ex-Cel Corned Beef","IL","60707","Ex-Cel Corned Beef","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3494",12980,"Brewer Meats","IN","47265","Brewer Meats","Small",TRUE,NA,NA,NA,NA,"Indiana"
"3495",12982,"Anichini Bros Inc","IL","60654","Anichini Bros Inc","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3496",12985,"Hearty Acquisitions, LLC","NY","11206","Hearty Acquisitions, LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"3497",12986,"Create A Pack Foods, Inc.","WI","53036","Create A Pack Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3498",12990,"Hickory Hollow Jerky","AL","36072","Hickory Hollow Jerky","Small",FALSE,NA,NA,NA,NA,"Alabama"
"3499",12992,"Tortellini & Co. Inc.","FL","33314","Tortellini & Co. Inc.","Small",FALSE,NA,NA,NA,NA,"Florida"
"3500",12994,"Gold Creek Processing LLC","GA","30504","Gold Creek Processing LLC","Small",FALSE,NA,NA,NA,NA,"Georgia"
"3501",12996,"Taste of Italy","NJ","08215","Taste of Italy","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"3502",13000,"American Beef Packers, Inc.","CA","91710","American Beef Packers, Inc.","Small",TRUE,NA,NA,NA,NA,"California"
"3503",13002,"Baxters North America","KY","40729","Baxters North America","Small",FALSE,NA,NA,NA,NA,"Kentucky"
"3504",13006,"Ajinomoto Foods North America","MS","38948","Ajinomoto Foods North America","Small",FALSE,NA,NA,NA,NA,"Mississippi"
"3505",13012,"Nor-Am Cold Storage, Inc.","MN","56501","Nor-Am Cold Storage, Inc.","Small",FALSE,NA,NA,NA,NA,"Minnesota"
"3506",13015,"Walls Gourmet Foods LLC","NV","89108","Walls Gourmet Foods LLC","Small",FALSE,NA,NA,NA,NA,"Nevada"
"3507",13025,"Cured Foods LLC","GA","30002","Cured Foods LLC","Small",FALSE,NA,NA,NA,NA,"Georgia"
"3508",13027,"Hehnke's","NE","69155","Hehnke's","Small",FALSE,NA,NA,NA,NA,"Nebraska"
"3509",13034,"Generis, Inc.","CT","06108","Generis, Inc.","Small",FALSE,NA,NA,NA,NA,"Connecticut"
"3510",13035,"Taylor Farms Northwest LLC","WA","98032","Taylor Farms Northwest LLC","Large",FALSE,NA,NA,NA,NA,"Washington"
"3511",13044,"A.B. Vannoy Hams","NC","28694","A.B. Vannoy Hams","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"3512",13046,"Mucca Inc.","CA","90249","Mucca Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"3513",13047,"Rayfield Meat Center","NC","28170","Rayfield Meat Center","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"3514",13049,"Braggs Corner Meat Corp.","VA","22701","Braggs Corner Meat Corp.","Small",TRUE,NA,NA,NA,NA,"Virginia"
"3515",13056,"BelGioioso Cheese Inc.","WI","54913","BelGioioso Cheese Inc.","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3516",13059,"Defiance 326, LLC","CO","80751","Defiance 326, LLC","Small",TRUE,NA,NA,NA,NA,"Colorado"
"3517",13060,"USA Ham LLC","FL","33010","USA Ham LLC","Small",FALSE,NA,NA,NA,NA,"Florida"
"3518",13070,"Trenton Processing","IL","62293","Trenton Processing","Small",TRUE,TRUE,NA,NA,NA,"Illinois"
"3519",13071,"Masala Inc.","CA","91405","Masala Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"3520",13072,"Rutger University Food Innovation Center","NJ","08302","Rutger University Food Innovation Center","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"3521",13074,"BAFS, Inc.","ME","04401","BAFS, Inc.","Small",FALSE,NA,NA,NA,NA,"Maine"
"3522",13078,"La Indi Poultry","CA","91746","La Indi Poultry","Small",FALSE,NA,NA,NA,NA,"California"
"3523",13079,"Colorado Premium Foods","CO","80216","Colorado Premium Foods","Small",FALSE,NA,NA,NA,NA,"Colorado"
"3524",13083,"Yankee Trader Seafood LTD.","MA","02359","Yankee Trader Seafood LTD.","Small",FALSE,NA,NA,NA,NA,"Massachusetts"
"3525",13086,"Pinn-Oak Ridge Farm LLC","WI","53115","Pinn-Oak Ridge Farm LLC","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3526",13106,"Chef Minute Meals Inc","TN","37686","Chef Minute Meals Inc","Small",FALSE,NA,NA,NA,NA,"Tennessee"
"3527",13117,"Crispheart Produce, Inc.","MI","49426","Crispheart Produce, Inc.","Small",FALSE,NA,NA,NA,NA,"Michigan"
"3528",13119,"Fathead Peppers","PA","19454","Fathead Peppers","Small",FALSE,NA,NA,NA,NA,"Pennsylvania"
"3529",13124,"Eclectic Foods, LLC d/b/a Dirt Road Gourmet","AL","36024","Eclectic Foods, LLC d/b/a Dirt Road Gourmet","Small",FALSE,NA,NA,NA,NA,"Alabama"
"3530",13126,"Schuster Meat Corp","NJ","07644","Schuster Meat Corp","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"3531",13128,"Smithfield Packaged Meats Corp.","MO","64153","Smithfield Packaged Meats Corp.","Small",FALSE,NA,NA,NA,NA,"Missouri"
"3532",13137,"Seven Nation Food Company","NY","10550","Seven Nation Food Company","Small",FALSE,NA,NA,NA,NA,"New York"
"3533",13140,"United States Cold Storage - Wilmington","IL","60481","United States Cold Storage - Wilmington","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3534",13145,"Alex Deli","IL","60639","Alex Deli","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3535",13151,"Heritage Meats","WA","98579","Heritage Meats","Small",FALSE,NA,NA,NA,NA,"Washington"
"3536",13159,"Ramar International Corporation","CA","94565","Ramar International Corporation","Small",FALSE,NA,NA,NA,NA,"California"
"3537",13170,"Los 7 Hermanos Corporation","TX","77074","Los 7 Hermanos Corporation","Small",FALSE,NA,NA,NA,NA,"Texas"
"3538",13173,"Ornna Brazilian Sausage Corp.","FL","32807","Ornna Brazilian Sausage Corp.","Small",FALSE,NA,NA,NA,NA,"Florida"
"3539",13175,"Seoul Soondae Inc.","CA","90061","Seoul Soondae Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"3540",13178,"Mekong Fresh Meats, Inc.","WI","54455","Mekong Fresh Meats, Inc.","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3541",13181,"Jerusalem Meats LLC","NC","28425","Jerusalem Meats LLC","Small",TRUE,TRUE,NA,NA,NA,"North Carolina"
"3542",13183,"Heritage Specialty Foods, LLC","OR","97222","Heritage Specialty Foods, LLC","Small",FALSE,NA,NA,NA,NA,"Oregon"
"3543",13184,"G&D Smokehouse and Mercantile","OK","73099","G&D Smokehouse and Mercantile","Small",FALSE,NA,NA,NA,NA,"Oklahoma"
"3544",13190,"KJPL Restaurants, Inc.","ME","04236","KJPL Restaurants, Inc.","Small",FALSE,NA,NA,NA,NA,"Maine"
"3545",13197,"Mountain View Packaging, LLC","ID","83705","Mountain View Packaging, LLC","Small",FALSE,NA,NA,NA,NA,"Idaho"
"3546",13199,"Brothers Meats Processors, LLC","GA","30071","Brothers Meats Processors, LLC","Small",FALSE,NA,NA,NA,NA,"Georgia"
"3547",13200,"Summer Garden Food Manufacturing","OH","44512","Summer Garden Food Manufacturing","Small",FALSE,NA,NA,NA,NA,"Ohio"
"3548",13204,"Trader Gus, Inc.","WI","53597","Trader Gus, Inc.","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3549",13205,"TFC Poultry, LLC","MN","56309","TFC Poultry, LLC","Small",FALSE,NA,NA,NA,NA,"Minnesota"
"3550",13206,"AJ Pasties LLC","MT","59711","AJ Pasties LLC","Small",FALSE,NA,NA,NA,NA,"Montana"
"3551",13208,"Fresh & Ready Foods LLC","CA","91340","Fresh & Ready Foods LLC","Small",FALSE,NA,NA,NA,NA,"California"
"3552",13209,"C & S Poultry","CA","91754","C & S Poultry","Small",FALSE,NA,NA,NA,NA,"California"
"3553",13214,"Virginia Packing LLC","VA","23168","Virginia Packing LLC","Small",FALSE,NA,NA,NA,NA,"Virginia"
"3554",13215,"B&O Island Style Chamorro Sausage","GU","96931","B&O Island Style Chamorro Sausage","Small",FALSE,NA,NA,NA,NA,NA
"3555",13217,"Lecoq Cuisine Corporation","CT","06607","Lecoq Cuisine Corporation","Small",FALSE,NA,NA,NA,NA,"Connecticut"
"3556",13219,"Shamrock Food Company","CO","80022","Shamrock Food Company","Small",FALSE,NA,NA,NA,NA,"Colorado"
"3557",13226,"Pacific Produce Corporation","GU","96931","Pacific Produce Corporation","Small",FALSE,NA,NA,NA,NA,NA
"3558",13228,"Anco Poultry Processing","KS","66032","Anco Poultry Processing","Small",FALSE,NA,TRUE,NA,NA,"Kansas"
"3559",13230,"The Sausage Kitchen","ME","04252","The Sausage Kitchen","Small",FALSE,NA,NA,NA,NA,"Maine"
"3560",13234,"Greenridge Farm, Inc.","IL","60007","Greenridge Farm, Inc.","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3561",13238,"Jacob Fleishman Cold Storage I","FL","33150","Jacob Fleishman Cold Storage I","Small",FALSE,NA,NA,NA,NA,"Florida"
"3562",13243,"PFG-Empire","FL","33167","PFG-Empire","Small",FALSE,NA,NA,NA,NA,"Florida"
"3563",13244,"Optimus","FL","33169","Optimus","Small",FALSE,NA,NA,NA,NA,"Florida"
"3564",13245,"Poultry USA, Inc.","FL","33147","Poultry USA, Inc.","Small",FALSE,NA,NA,NA,NA,"Florida"
"3565",13246,"Del Valle Brands, Inc.","FL","33166","Del Valle Brands, Inc.","Small",FALSE,NA,NA,NA,NA,"Florida"
"3566",13247,"Foreman's Boudin","LA","70637","Foreman's Boudin","Small",FALSE,NA,NA,NA,NA,"Louisiana"
"3567",13250,"BJ's Wholessale Club","FL","33015","BJ's Wholessale Club","Small",FALSE,NA,NA,NA,NA,"Florida"
"3568",13251,"Southeast Wholesale Foods","FL","33178","Southeast Wholesale Foods","Small",FALSE,NA,NA,NA,NA,"Florida"
"3569",13254,"Fine Foods of South Florida","FL","33009","Fine Foods of South Florida","Small",FALSE,NA,NA,NA,NA,"Florida"
"3570",13256,"Vertical Cold Storage, LLC","FL","33178","Vertical Cold Storage, LLC","Small",FALSE,NA,NA,NA,NA,"Florida"
"3571",13257,"Foster Farms","LA","71241","Foster Farms","Large",FALSE,NA,TRUE,NA,NA,"Louisiana"
"3572",13261,"Foster Farms","LA","71241","Foster Farms","Small",FALSE,NA,NA,NA,NA,"Louisiana"
"3573",13263,"Casanova Market Inc.","NY","11704","Casanova Market Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"3574",13271,"ENA Meat Packing Corp.","NJ","07524","ENA Meat Packing Corp.","Small",FALSE,NA,TRUE,NA,NA,"New Jersey"
"3575",13272,"Price Smart, Inc.","FL","33178","Price Smart, Inc.","Small",FALSE,NA,NA,NA,NA,"Florida"
"3576",13275,"Progressive Processing, LLC","IA","52002","Progressive Processing, LLC","Large",FALSE,NA,NA,NA,NA,"Iowa"
"3577",13284,"Progressive Food Products","OH","44883","Progressive Food Products","Small",FALSE,NA,NA,NA,NA,"Ohio"
"3578",13285,"Genco","IL","62025","Genco","Large",FALSE,NA,NA,NA,NA,"Illinois"
"3579",13291,"Quirch Foods","FL","33166","Quirch Foods","Small",FALSE,NA,NA,NA,NA,"Florida"
"3580",13294,"Frenchy's Sausage Co., Inc.","TX","77018","Frenchy's Sausage Co., Inc.","Small",FALSE,NA,NA,NA,NA,"Texas"
"3581",13299,"Hellmann Worldwide Logistics","FL","33178","Hellmann Worldwide Logistics","Small",FALSE,NA,NA,NA,NA,"Florida"
"3582",13303,"New S.B.L., Inc.","IL","60609","New S.B.L., Inc.","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3583",13307,"P&Z Fine Foods LLC","CA","90723","P&Z Fine Foods LLC","Small",FALSE,NA,NA,NA,NA,"California"
"3584",13311,"York Street Caterers Inc.","NJ","07631","York Street Caterers Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"3585",13325,"Glenn's Market & Catering, Inc.","WI","53094","Glenn's Market & Catering, Inc.","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3586",13329,"Farview Farms Meat Company","KS","66617","Farview Farms Meat Company","Small",TRUE,TRUE,NA,NA,NA,"Kansas"
"3587",13331,"Thrive Life","UT","84003","Thrive Life","Small",FALSE,NA,NA,NA,NA,"Utah"
"3588",13332,"Brett Anthony Foods","IL","60007","Brett Anthony Foods","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3589",13336,"Opportunities, Inc. of Jef Cty","WI","53713","Opportunities, Inc. of Jef Cty","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3590",13337,"Fontana Flavors, Inc.","WI","53546","Fontana Flavors, Inc.","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3591",13339,"SOPAKCO, Inc.","SC","29574","SOPAKCO, Inc.","Small",FALSE,NA,NA,NA,NA,"South Carolina"
"3592",13347,"Northern Culinary Brands, LLC","NY","12901","Northern Culinary Brands, LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"3593",13348,"Sam Butcher Shop","IL","62241","Sam Butcher Shop","Small",TRUE,NA,NA,NA,NA,"Illinois"
"3594",13360,"Biloxi Beach Group LLC #1","MS","39117","Biloxi Beach Group LLC #1","Small",FALSE,NA,NA,NA,NA,"Mississippi"
"3595",13365,"Donald's Meat Processing, LLC","VA","24450","Donald's Meat Processing, LLC","Small",TRUE,TRUE,NA,NA,NA,"Virginia"
"3596",13366,"KTF Protein Solutions Inc.","OH","45885","KTF Protein Solutions Inc.","Small",FALSE,NA,NA,NA,NA,"Ohio"
"3597",13374,"The Fillo Factory","NJ","07647","The Fillo Factory","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"3598",13383,"Emil's Pizza, Inc.","WI","53094","Emil's Pizza, Inc.","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3599",13385,"HertaBerkSchwein Farms LLC","FL","34736","HertaBerkSchwein Farms LLC","Small",FALSE,TRUE,NA,NA,NA,"Florida"
"3600",13387,"Sensenig Turkey Farm LLC","PA","17543","Sensenig Turkey Farm LLC","Small",FALSE,NA,NA,NA,NA,"Pennsylvania"
"3601",13389,"Soup Coop LLC","KY","40206","Soup Coop LLC","Small",FALSE,NA,NA,NA,NA,"Kentucky"
"3602",13394,"Hearthside Food Solutions","FL","32218","Hearthside Food Solutions","Small",FALSE,NA,NA,NA,NA,"Florida"
"3603",13401,"Legendary Meats, LLC","GA","30062","Legendary Meats, LLC","Small",FALSE,NA,NA,NA,NA,"Georgia"
"3604",13404,"Sugar Valley Sausage Company","NE","69341","Sugar Valley Sausage Company","Small",FALSE,NA,NA,NA,NA,"Nebraska"
"3605",13405,"Jasper Meats, Inc.","IL","60108","Jasper Meats, Inc.","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3606",13416,"Dong's Specialty Foods","VA","23453","Dong's Specialty Foods","Small",FALSE,NA,NA,NA,NA,"Virginia"
"3607",13424,"Lineage Logistics, LLC","WA","98531","Lineage Logistics, LLC","Small",FALSE,NA,NA,NA,NA,"Washington"
"3608",13427,"Olympia Provisions","OR","97214","Olympia Provisions","Small",FALSE,NA,NA,NA,NA,"Oregon"
"3609",13429,"Cargill Meat Solutions Corporation","TN","37211","Cargill Meat Solutions Corporation","Small",FALSE,NA,NA,NA,NA,"Tennessee"
"3610",13437,"Rite Stuff Foods","ID","83338","Rite Stuff Foods","Small",FALSE,NA,NA,NA,NA,"Idaho"
"3611",13441,"Metropolitan Foods","NJ","07470","Metropolitan Foods","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"3612",13444,"Panapastry, LLC.","FL","33178","Panapastry, LLC.","Small",FALSE,NA,NA,NA,NA,"Florida"
"3613",13450,"GTF Worldwide LLC","PA","19335","GTF Worldwide LLC","Small",FALSE,NA,NA,NA,NA,"Pennsylvania"
"3614",13459,"Gold Creek Processing LLC","GA","30504","Gold Creek Processing LLC","Small",FALSE,NA,NA,NA,NA,"Georgia"
"3615",13473,"Sullivan Provisions","IL","60609","Sullivan Provisions","Small",FALSE,NA,NA,NA,NA,"Illinois"
"3616",13474,"Manchester Packing Co., Inc.","CT","06114","Manchester Packing Co., Inc.","Small",FALSE,NA,NA,NA,NA,"Connecticut"
"3617",13480,"Beech-Nut Nutrition Corporation","NY","12010","Beech-Nut Nutrition Corporation","Large",FALSE,NA,NA,NA,NA,"New York"
"3618",13482,"Global Village Foods","VT","05059","Global Village Foods","Small",FALSE,NA,NA,NA,NA,"Vermont"
"3619",13484,"Hart Food Products Inc","CA","90723","Hart Food Products Inc","Small",FALSE,NA,NA,NA,NA,"California"
"3620",13490,"L&R Fine Food, Inc.","CA","92843","L&R Fine Food, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"3621",13494,"Gentle Harvest","VA","22603","Gentle Harvest","Small",TRUE,TRUE,NA,NA,NA,"Virginia"
"3622",13497,"L&D Market Inc.","MA","02128","L&D Market Inc.","Small",FALSE,NA,NA,NA,NA,"Massachusetts"
"3623",13498,"D & N Provisions","MA","02118","D & N Provisions","Small",FALSE,NA,NA,NA,NA,"Massachusetts"
"3624",13500,"The Best Bran","CA","91746","The Best Bran","Small",FALSE,NA,NA,NA,NA,"California"
"3625",13506,"LINK & CURE LLC","TN","37408","LINK & CURE LLC","Small",FALSE,NA,NA,NA,NA,"Tennessee"
"3626",13510,"AdvancePierre Foods, Inc.","OK","73701","AdvancePierre Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"Oklahoma"
"3627",13512,"McCain Foods Snack Plant.","WI","54467","McCain Foods Snack Plant.","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"3628",13515,"Achatz Handmade Pie Company LLC","MI","48051","Achatz Handmade Pie Company LLC","Small",FALSE,NA,NA,NA,NA,"Michigan"
"3629",13535,"Oriental Delight, LLC","VA","23455","Oriental Delight, LLC","Small",FALSE,NA,NA,NA,NA,"Virginia"
"3630",13541,"ACC Central Kitchen LLC","NJ","08086","ACC Central Kitchen LLC","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"3631",13542,"Salazar Natural Meats, Inc.","CO","81141","Salazar Natural Meats, Inc.","Small",TRUE,TRUE,NA,NA,NA,"Colorado"
"3632",13546,"Caie Foods Partnership LTD","NV","89434","Caie Foods Partnership LTD","Small",FALSE,NA,NA,NA,NA,"Nevada"
"3633",13550,"Southeast Poultry, Inc.","AR","72756","Southeast Poultry, Inc.","Small",FALSE,NA,NA,NA,NA,"Arkansas"
"3634",13552,"Lilly's Gastronomia Italiana Inc.","MA","02149","Lilly's Gastronomia Italiana Inc.","Small",FALSE,NA,NA,NA,NA,"Massachusetts"
"3635",13553,"North Georgia Meat Company Inc.","GA","30540","North Georgia Meat Company Inc.","Small",TRUE,TRUE,NA,NA,NA,"Georgia"
"3636",13561,"Valley Beef, Inc.","ID","83355","Valley Beef, Inc.","Small",FALSE,NA,NA,NA,NA,"Idaho"
"3637",13563,"Russian Style Ravioli Inc.","NJ","07203","Russian Style Ravioli Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"3638",13565,"Jerky Junction","NV","89706","Jerky Junction","Small",FALSE,NA,NA,NA,NA,"Nevada"
"3639",13566,"Happy Hog Meatery","ID","83843","Happy Hog Meatery","Small",FALSE,NA,NA,NA,NA,"Idaho"
"3640",13567,"Green's Fresh Fruit Salad Inc.","NJ","08232","Green's Fresh Fruit Salad Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"3641",13570,"Americold Logistics, LLC","GA","30554","Americold Logistics, LLC","Small",FALSE,NA,NA,NA,NA,"Georgia"
"3642",13571,"Heritage Hill Processing, Inc.","MN","55979","Heritage Hill Processing, Inc.","Small",FALSE,NA,NA,NA,NA,"Minnesota"
"3643",13573,"Goya Foods of Florida","FL","33182","Goya Foods of Florida","Small",FALSE,NA,NA,NA,NA,"Florida"
"3644",13575,"Bemar Snacks Inc.","FL","33178","Bemar Snacks Inc.","Small",FALSE,NA,NA,NA,NA,"Florida"
"3645",13582,"Cherry Meat Company","TN","37034","Cherry Meat Company","Small",TRUE,TRUE,NA,NA,NA,"Tennessee"
"3646",13583,"Wow Specialty Cuts Corp.","FL","33018","Wow Specialty Cuts Corp.","Small",FALSE,NA,NA,NA,NA,"Florida"
